Q	Ion-selective electrode methodology / None	Metcalf, Harold J.
Q	Major structural zones and faults of the northern Appalachians / None	Sixtl, Friedrich.
Q	Outline of mycology. None	Langeron, Maurice,
Q	Out of the woods : the armchair guide to trees /	Cohu, Will.
Q	Stem cells and regenerative medicine / None	Ing, Richard.
Q	General relativity and gravitation : invited papers and discussion reports of the 10th International Conference on General Relativity and Gravitation, Padua, July 3-8, 1983 /	Rhoda, Franklin.
Q	Rayleigh wave dispersion in Australia, None	Thomas, Lindsay.
Q	Deep fields : proceedings of the ESO Workshop, held at Garching, Germany, 9-12 October 2000 /	Stoehr, Thomas,
Q	Classification and probabilistic representation of the positive solutions of a semilinear elliptic equation / None	Mselati, Benoît,
Q	Archaea : salt-lovers, methane-makers, thermophiles, and other archaeans /	Barker, David.
Q	The Culicidae of the Australasian region / None	Salvoni, Fausto.
Q	A game warden takes stock / None	Pitman, Charles Robert Senhouse,
Q	Interpreting earth history : a manual in historical geology /	Petersen, Morris S.
Q	Illinois starwatch / None	Lynch, Mike,
Q	The Modula-2 software component library / None	Lins, C.
Q	Investigations in classical problems of probability theory and mathematical statistics None	Kalinin, V. M.
Q	Math dictionary for kids : the essential guide to math terms, strategies, and tables : grades 4-9 /	Fitzgerald, Theresa R.
Q	Projects to enrich school mathematics, level 3 / None	Rosenow, Frank,
Q	A revision of the South American genus Hyphantus (Coleoptera, Curculionidae, Otiorhynchinae) None	Vaurie, Patricia.
Q	The expanding universe/ None	Garlick, Mark A.
Q	Analysis of kinetic models of chemical reaction systems : value approach /	Tavadi︠a︡n, L. A.
Q	Tidewater to timberline. None	McCowan, Daniel,
Q	Introduction to the physics of gyrotrons / None	Nusinovich, G. S.
Q	Quantum bio-informatics III : from quantum information to bio-informatics, Tokyo University of Science, Japan, 11-14 March 2009 /	Fifer, Susan.
Q	Sound; a guide for use with educational sound pictures "Sound waves and their sources" and "Fundamentals of acoustics". Prepared for the University of Chicago by the Educational research staff of Erpi picture consultants, incorporated, New York city,	Lemon, Harvey Brace,
Q	Climatic Change and Global Warming of Inland Waters : Impacts and Mitigation for Ecosystems and Societies /	Hinckley, James,
Q	Applications of biochemical systems in organic chemistry / None	Baker, Margaret,
Q	Jet spectroscopy and molecular dynamics / None	Chrystos,
Q	Electrostatics handbook. None	Green, Charles,
Q	Ion-selective electrodes / None	Koryta, Jiří.
Q	Patterns in the structure of mammalian communities / None	Sandor, Marjorie.
Q	Arctic National Wildlife Refuge, Alaska, coastal plain resource assessment : report and recommendation to the congress of the United States and final legislative environmental impact statement : in accordance with section 1002 of the Alaska National Interest Lands Conservation Act, and the National Environmental Policy Act /	Schmitz, Marion.
Q	Biological microirradiation: classical and laser sources None	Berns, Michael W.,
Q	Mallophaga of Venezuelan mammals / None	Emerson, K. C.
Q	The geologic story of Bernheim Forest. None	McGrain, Preston,
Q	The elements of physics, None	Smith, Alpheus, W.
Q	Virological procedures None	Hoskins, John Mitchell.
Q	Small area estimation / None	Rao, J. N. K.,
Q	Principles of chemistry / None	Munowitz, M.
Q	10 PRINT CHR$(205.5+RND(1));:GOTO 10 / None	Sanderson, Susan M.
Q	Origin of the Edwin clay, Ione, California, None	Bates, Thomas Fulcher,
Q	Theorem proving with the real numbers / None	Harrison, J.
Q	Theory of the muon anomalous magnetic moment / None	Melnikov, Kirill.
Q	Introduction to algebraic geometry, None	Semple, J. G.
Q	The intelligent micro : Turbo Pascal version /	Williams, Noel.
Q	3000 solved problems in linear algebra / None	Lipschutz, Seymour.
Q	What sustains life? : consilient mechanisms for protein-based machines and materials /	Urry, Dan W.
Q	Constrained clustering : advances in algorithms, theory, and applications /	Ferris, D. X.
Q	Physics for chemists / None	Ozerov, R. P.
Q	Transform methods for solving partial differential equations / None	Duffy, Dean G.
Q	Duality and the total cross-sections of meson-nucleon scattering in the quark model None	Kobushkin, Aleksandr Petrovich.
Q	A birder's guide to Southern California / None	Schram, Brad.
Q	On the evolutionary significance of the Pycnogonida. None	Hedgpeth, Joel W.
Q	Platanaceae through Myricaceae of New York State / None	Mitchell, Richard Sheppard,
Q	Advanced mechanics of continua / None	Surana, Karan S.
Q	A nation of oceans / None	Weber, Michael
Q	Game development for iOS with Unity3D / None	Murray, Jeff W.
Q	The social relations of science None	Crowther, J. G.
Q	The Cetacea of the western Paratethys (upper marine molasse of Baltringen) / None	Pilleri, Georg.
Q	Australia's mammal extinctions : a 50,000 year history /	Johnson, Chris,
Q	A study of some reactions involving free alkyl groups ... None	Jones, Loren Thomas,
Q	Crossing in complexity : interdisciplinary application of physics in biological and social systems /	Findley, David S.
Q	Neotropical ecosystems : proceedings of the German-Brazilian Workshop, Hamburg, 2000 /	Bergmann, Heiko.
Q	Discrete thoughts : essays on mathematics, science, and philosophy /	Kac, Mark.
Q	The Mendenhall Wetlands conflict. None	Hession, Jack.
Q	A comparative anatomical study of mandibular structure in bees / None	Michener, Charles Duncan,
Q	OS/2 programming : an introduction /	Schildt, Herbert.
Q	Land hermit crabs in nature and as pets / None	Iversen, Edwin S.
Q	A primer on mathematical models in biology / None	Segel, Lee A.
Q	Keeping time through the ages : the history of tools used to measure time /	Levy, Janey.
Q	Eastern Cape veld flowers. None	Gledhill, Eily.
Q	Field meeting Estonia, 1990 : an excursion guidebook /	Bergès, Gabrielle.
Q	Five hydroid species from the Gulf of Aqaba, Red Sea / None	Hirohito,
Q	Layered double hydroxides : present and future /	Jones, Robert L.
Q	Transmission electron microscopy of semiconductor nanostructures : an analysis of composition and strain state /	Rosenauer, Andreas,
Q	Turtles and their care. None	Hoke, John,
Q	Reaction electron-and gamma-spectroscopy, present status and a perspective of its future development. None	Sakai, Mitsuo,
Q	Frontiers of high pressure research II : application of high pressure to low-dimensional novel electronic materials /	Moratis, L. T.
Q	Time dependence of fluctuations. None	Kociński, Jerzy.
Q	Practical foundations of mathematics / None	Taylor, Paul,
Q	Modeling dynamic biological systems / None	Hannon, Bruce M.
Q	Melanocortins : multiple actions and therapeutic potential /	Yancey, Philip.
Q	Agile development with ICONIX process : people, process, and pragmatism /	Rosenberg, Doug.
Q	School, work, and play / None	Ardley, Neil.
Q	Exploring the world of bees / None	Read, Tracy C.
Q	In the beginning : after COBE and before the Big Bang /	Gribbin, John,
Q	Application of Michelson's interferometer method to the measurement of close double stars, None	Anderson, John Augustus,
Q	Signal transduction--single cell techniques / None	Carroll, Colleen.
Q	Reconceiving mathematics instruction : a focus on errors /	Borasi, Raffaella.
Q	Chemical analysis of lead and its compounds, None	Schaeffer, John A.
Q	Using the telescope : a handbook for astronomers /	Robinson, J. Hedley.
Q	Introduction to the theory of finite automata None	Kobrinskiĭ, Natan Efimovich.
Q	Chaos : a very short introduction /	Smith, Leonard A.
Q	Insects of Campbell Island, None	Gressitt, J. Linsley.
Q	Slow neutron scattering and thermalization, with reactor applications None	Lodge, David,
Q	A systematic study of the lizards of the deppei group (genus Cnemidophorus) in Mexico and Guatemala, None	Duellman, William Edward,
Q	Rodents from the Hartman Ranch local fauna, California, None	Lindsay, Everett H.
Q	Clouds : a level one reader /	Flanagan, Alice K.
Q	A first course in differential equations with applications / None	Zill, Dennis G.,
Q	From tadpole to frog / None	Kottke, Jan.
Q	Eco-stratigraphy : results of investigations of Silurian deposits in the Byelorussian part of the Podljassk-Brest depression /	Shibusawa, Keizō,
Q	Wee sing & learn my body / None	Beall, Pamela Conn.
Q	The nature of light, with a general account of physical optics.	Lommel, Eugene,
Q	Computer programs for fish stock assessment, None	Abramson, Norman J
Q	The Illustrated encyclopedia of animal life; the animal kingdom: the strange and wonderful ways of mammals, birds, reptiles, fishes, and insects. A new and authentic natural history of the wildlife of the world	Kuiper, Gerard P.
Q	Rapid cycle real-time PCR : methods and applications : genetics and oncology /	Nurmi, Hannu.
Q	Table of cross sections for fast neutron reactions. None	Schoenhard, Delbert E.
Q	Advances in moduli theory / None	Ueno, Kenji,
Q	Geology and formation-water quality of the "Big Injun" and "Maxton" sandstones in Coshocton, Guernsey, Muskingum, and southern Tuscarawas counties, Ohio / None	Majchszak, Frank L.
Q	A history of western science / None	Alioto, Anthony M.,
Q	Precalculus with limits. None	Larson, Ron,
Q	On the evolution of the diversity of pyrrolizidine alkaloids : the role of insects as selective forces /	Máčel, Mirka,
Q	Twists and turns : forces in motion /	Lepora, Nathan.
Q	An elementary approach to functions / None	Korn, Henry R.
Q	The neural control of sweating None	Wang, G. H.,
Q	Ferns of San Diego County. None	Witham, Helen.
Q	Evolution equations : applications to physics, industry, life sciences, and economics : EVEQ2000 Conference in Levico Terme (Trento, Italy), October 30-November 4, 2000 /	Weinstein, Roni.
Q	The genus Callixylon from the Upper Devonian of central and western New York, None	Arnold, Chester A.
Q	Digest of papers : COMPCON spring 1992, San Franciso, California, USA, February 24-28, 1992.	Elliott, Stephen N.
Q	Ancestral sequence reconstruction / None	Janssen, T.
Q	Splines and variational methods / None	Prenter, P. M.,
Q	Modern analytic geometry None	Morrill, William Kelso,
Q	Harmonic analysis on compact solvmanifolds / None	Brezin, Jonathan,
Q	The probable Tertiary land connection between Asia and North America. None	Knopf, Adolph,
Q	Proceedings of the International Conference on Experimental Mechanics, October 7-10, 1985, Beijing = [Beijing guo ji shi yan li xue hui yi lun wen ji] /	Kenealy, Edward Vaughan,
Q	IBM TotalStorage Peer-to-Peer Virtual Tape Server planning and implementation guide / None	Inches, Alison.
Q	Thermodynamics: an introduction None	Battino, Rubin.
Q	Simplified practice. What it is and what it offers. Summary of activities of the Division of simplified practice and description of services offered to American industries.	Cricher, Aaron Lane,
Q	Limit theorems for a branching process with disasters / None	Athreya, Krishna B.,
Q	First principles of chemistry, None	Brownlee, Raymond B.
Q	Student work and teacher practices in science : a report on what students know and can do /	O'Sullivan, Christine Y.
Q	Tailoring RT-11 : system management and programming facilities /	Glossbrenner, Alfred.
Q	Theory and intuition / None	McCullough, E. A.
Q	Experimenting with seeds and plants, None	Budlong, Ware,
Q	Freshwater wetlands : their relevance to the Critical Areas Program of the State Planning Office : a report prepared for the Maine Critical Areas Program, State Planning Office /	Zorach, Timothy.
Q	Calculus of a single variable / None	Larson, Ron,
Q	The comparative social behavior of Kerodon rupestris and Galea spixii and the evolution of behavior in the Caviidae / None	Lacher, Thomas E.
Q	Your neighbor the pigeon / None	Roza, Greg.
Q	Theory of seismic head waves None	Červený, Vlastislav.
Q	Vitamins & minerals : a step-by-step guide /	Sullivan, Karen
Q	The art of problem-solving / None	Moses, Stanley.
Q	The impossible escape : studies on the tonic immobility in animals from a comparative psychology perspective /	Sharma, Arun K.
Q	Experiments in astronomy for amateurs / None	Knox, Richard.
Q	The principal nervous pathways; neurological charts and schemas, with explanatory notes,	Rasmussen, Andrew Theodore,
Q	Trees : their natural history /	Thomas, Peter,
Q	Microsoft Visual C++ : development system for Windows 95 and Windows NT, version 4 /	Heaven, Patrick C. L.
Q	Forecasting and long-range planning of science and technology in the USSR / None	Nolting, Louvan E.
Q	Tasting in living things / None	Hartley, Karen,
Q	Minimum oxygen levels survived by stream invertebrates / None	Surber, Eugene W.
Q	Quasiconformal space mappings : a collection of surveys, 1960-1990 /	Nicholson, John,
Q	Effects of past global change on life / None	Geary, Christraud M.
Q	Lake sturgeon harvest, growth, and recruitment in Lake Winnebago, Wisconsin / None	Priegel, Gordon R.
Q	Table of vapor pressure--temperature charts; a reference volume for reading directly the boiling point corresponding to the pressures generally used in vacuum distillation for seventeen families of organic chemical compounds.	Eyre, Frank.
Q	The human-computer interaction handbook : fundamentals, evolving technologies, and emerging applications /	Tuell, Jack M.,
Q	Ovum implantation; its hormonal, biochemical, neurophysiological, and immunological bases. Proceedings.	Herschberger, Ruth,
Q	An evaluation study of the curriculum in mathematics for classes VI and VII developed by the Department of Science Education / None	Nanda, Harinder.
Q	Systems : decomposition, optimisation, and control /	Singh, Madan G.
Q	Gaseous chemical reaction equilibrium : application of the Gibbs free energy to closed batch or steady state gaseous reaction systems and derivation procedures for the chemical equilibrium constant /	Josephs, Barry D.
Q	New adaptations of Triassic reptiles / None	Colbert, Edwin Harris,
Q	The botany & chemistry of cannabis; proceedings of a conference organized by the Institute for the Study of Drug Dependence at the Ciba Foundation, 9-10 April 1969,	Rood, Ronald N.
Q	Habits and interactions of North American three-toed woodpeckers (Picoides arcticus and Picoides tridactylus) / None	Short, Lester L.
Q	Tornado preparedness planning. None	Villamayor, Orlando E.
Q	Active tectonics : earthquakes, uplift, and landscape /	Keller, Edward A.,
Q	Geometrical tools, a mathematical sketch and model book.	Yates, Robert C.
Q	Open distributed systems : on concepts, methods, and design from a logical point of view /	Gotzhein, Reinhard.
Q	Crystals and light; an introduction to optical crystallography.	Wood, Elizabeth A.
Q	Harmonic analysis on real reductive groups / None	Varadarajan, V. S.
Q	The physics of oscillations and waves : with applications in electricity and mechanics /	Bloch, Ingram.
Q	Middle Missouri River wildlife study : Federal aid to fish & wildlife restoration project FW-3-R, jobs 1-B & 1-C /	Constan, Kerry J.
Q	Measuring the universe. None	Brinton, Henry,
Q	Designing interactive documents with Adobe Acrobat Pro / None	Deep, John,
Q	Order and chaos in the world of atoms, None	Saunders, Bernard Charles.
Q	Complexity science : the Warwick master's course /	Bhatt, P.
Q	Perspectives in modern chemical spectroscopy / None	Gajić, Zoran.
Q	Valence and the structure of atoms and molecules. None	Lewis, Gilbert Newton,
Q	Introduction to general, organic & biochemistry / None	Bettelheim, Frederick A.,
Q	Organic free radicals : a symposium /	Robinson, Arthur Howard,
Q	Ecohydrology of high mountain areas : proceedings of the International Conference on Ecohydrology of High Mountain Areas, Kathmandu, Nepal, 24-28 March 1996 /	Irshād, Naqī Aḥmad,
Q	Proceedings of the Dubna Conference on the Mössbauer Effect. None	Rogers, Paul,
Q	Distortion theorems for quasiconformal mappings. None	Agard, Stephen.
Q	Basic research in the mathematical sciences : visions, struggles, and reflections on the journey to the Abuja Technology Park /	Animalu, Alexander O. E.,
Q	Mathematics activities for elementary school teachers : a problem-solving approach.	Dolan, Dan.
Q	Protein staining and identification techniques / None	Allen, R. C.
Q	The life cycle of a mosquito / None	Kalman, Bobbie.
Q	Development of vertebrate anatomy None	Phillips, Joy B.,
Q	A bibliography of quantitative ecology / None	Lekachman, Robert.
Q	Better BASIC for the IBM Personal Computer / None	Hume, J. N. P.
Q	The scholar's personal computing handbook : a practical guide /	Pfaffenberger, Bryan,
Q	Man and his biological world, by Frank Covert Jean, Ezra Clarence Harrah and Fred Louis Herman...	Jean, Frank Covert,
Q	My little book of fish / None	Relf, Patricia.
Q	Why does this bug bite itch? / None	Parker, Steve,
Q	Scientific understanding : philosophical perspectives /	Griggs, Vanessa Davis.
Q	Quasicrystals : structure and physical properties /	Stratton, Rebecca J.
Q	The extinct rhinoceroses. [Pt. I-II]	Osborn, Henry Fairfield,
Q	Probability and statistics / None	DeGroot, Morris H.,
Q	Functional morphology of endocrine glands : an atlas of electron micrographs /	Kurosumi, Kazumasa,
Q	A theoretical study of interphase mass transfer. None	Schrage, Robert W.
Q	Continuous analogues of Fock space / None	Arveson, William.
Q	Classification of algebraic varieties and compact complex manifolds. None	Popp, Herbert,
Q	Origin and evolutionary radiation of the Mollusca / None	Macnamara, Thereza.
Q	Biochemistry of the SH group; the occurrence, chemical properties, metabolism and biological function of thiols and disulphides	Jocelyn, P. C.
Q	An insect book for the pocket. None	Sandars, Edmund,
Q	Birds of the world / None	Beletsky, Les,
Q	The analyst application. None	Moore, William C.
Q	Advanced environmental exercise physiology / None	Cheung, Stephen S.,
Q	Laboratory experiments in organic chemistry None	Adams, Roger,
Q	Lies, damned lies, and databases / None	Wiseman, Simon.
Q	Adaptive and natural computing algorithms : 10th international conference, ICANNGA 2011, Ljubljana, Slovenia, April 14-16, 2011 : proceedings, part I /	Belant, Jerrold L.,
Q	Particle physics, 1980 : proceedings of the 3rd Adriatic Summer Meeting on Particle Physics, Dubrovnik, Yugoslavia, September 3-13, 1980 /	Holmberg, Börje.
Q	Triangular products of group representations and their applications / None	Vovsi, S. M.
Q	Botanical studies of natural and man-modified habitats in the Mackenzie Valley, Eastern Mackenzie Delta Region and the Arctic Islands / None	Apps, R. F.
Q	Tverdai︠a︡ Zemli︠a︡ : materialy Mirovogo t︠s︡entra dannykh B. : katalog dannykh 1957-1975.	Kuzina, Z. I.
Q	Australian reptiles in colour None	Cogger, Harold G.
Q	Research data management in the ecological sciences / None	Scott, Milton L.,
Q	Lie groups and their representations : Summer School of the Bolyai Janos Mathematical Society /	Russell, Colin Archibald.
Q	Workload management for Web access to CICS / None	Merry, John A.
Q	Volcanoes declare war; logistics and strategy of Pacific volcano science	Jaggar, Thomas Augustus,
Q	Violent python : a cookbook for hackers, forensic analysts, penetration testers, and security engineers /	O'Connor, T. J.
Q	New developments in semiconductor physics : proceedings of the International Summer School, held in Szeged, Hungary, July 1-6, 1979 /	Broccoletti, Pete,
Q	Basic aspects of blood trauma : a Workshop Symposium on Basic Aspects of Blood Trauma in Extracorporeal Oxygenation held at Stolberg near Aachen, Federal Republic of Germany, November 21-23, 1978 /	Weinberg, Gerhard L.
Q	An illustrated guide to the orchids of Bhutan / None	Gurung, D. B.
Q	Quantitative and dynamic plant ecology None	Kershaw, Kenneth A.
Q	Problem solving and data analysis using Minitab : a clear and easy guide to Six Sigma methodology /	Khan, Rehman M.
Q	Social pressures and curriculum innovation : a study of the Nuffield Science Teaching Project /	Waring, Mary.
Q	Geology and mineral resources of the northern half of the New Bloomfield quadrangle, by James L. Dyson. None	Dyson, James Lindsay,
Q	The oceans' most amazing animals / None	Ganeri, Anita,
Q	Windows 7 for seniors for dummies / None	Hinton, Mark Justice,
Q	Introduction to calculus, None	Plonsky, Andrew W.
Q	Dynamical phenomena at surfaces, interfaces, and superlattices : proceedings of an international summer school at the Ettore Majorana Centre, Erice, Italy, July 1-13, 1984 /	Küppers, Bernd-Olaf,
Q	Graded bundles and supermanifolds / None	Choquet-Bruhat, Yvonne.
Q	Radiation and optics; an introduction to the classical theory.	Stone, John M.
Q	Advances in artificial intelligence : 16th Brazilian Symposium on Artificial Intelligence, SBIA 2002, Porto de Galinhas/Recife, Brazil, November 11-14, 2002 : proceedings /	Gartsman, Gary M.
Q	The control system for versional eye movements. None	Stark, Lawrence.
Q	Nicolas Chuquet, Renaissance mathematician : a study with extensive translation of Chuquet's mathematical manuscript completed in 1484 /	Flegg, Graham.
Q	The Penguin dictionary of British natural history None	Fitter, Richard Sidney Richmond.
Q	Inland waters of the Pilbara, Western Australia. None	Egri, Jenő.
Q	What is Mathematics? An elementary approach to ideas and methods,	Courant, Richard,
Q	Energy potential : toward a new electromagnetic field theory /	White, Carol,
Q	Invisible connections : why migrating shorebirds need the Yellow Sea /	Kam, Jan van de.
Q	Formal properties of finite automata and applications : LITP Spring School on Theoretical Computer Science, Ramatuelle, France, May 23-27, 1988 : proceedings /	Das, Pankaj K.,
Q	Gamma ray scattering in liquid helium three (zero sound) None	Newman, Steven S.
Q	Holistic ice sheet modeling : a first-order approach /	Hughes, Terence J.,
Q	Women's history as scientists : a guide to the debates /	Whaley, Leigh Ann.
Q	Biology of the mycoplasma. None	Wenger, J. C.
Q	Tertiary angiosperm woods in Hungary. None	Greguss, Pál,
Q	Civil service arithmetic and vocabulary / None	Erdsneker, Barbara.
Q	State-space methods for control systems / None	Csáki, Frigyes.
Q	Assessing the impact of user fees on UPHC - reviewing health voucher and user fees exemptions : package no. S-15 & 16 : final report /	Ahmad, A. K. Monaw-War Uddin,
Q	Jack-in-the-pulpit / None	Wexler, Jerome.
Q	Baseline and interpretative biophysical information : available data and current programs /	Cooke, L. J.
Q	The enigmatic photon / None	Evans, Myron W.
Q	Molecular dynamics : applications in molecular biology /	Summers, Mark S.
Q	An elementary treatise on dynamics, containing applications to thermodynamics, with numerous examples.	Williamson, Benjamin,
Q	Numerical studies of incompressible viscous flow in a driven cavity / None	Clay, John William,
Q	Reconnaissance geology of part of West Pakistan; a report,	Rutte, Erwin.
Q	Mitochondria : the dynamic organelle /	East, Pam.
Q	Observational basis for velocity fields in stellar atmospheres : Trieste-workshop series on nonlinear, nonequilibrium thermodynamics of open, nonthermal systems in astronomy, 1982 workshop /	Khamaneva, N. I︠U︡.
Q	Island arcs: Japan and its environs, None	Sugimura, Arata.
Q	Geometric analysis / None	Li, Peter,
Q	A review of Kittonia, a genus of diatoms, None	Brigger, A. L.
Q	Science and reality; a new interpretation of the universe and its evolution,	Lowson, John Melvin.
Q	Histology of the human tooth. None	Mjör, Ivar Andreas,
Q	Microcomputer applications : using WordPerfect 5.1, Lotus 1-2-3/Version 2.2, and dBase IV /	Grupe, Fritz H.
Q	The Golgi apparatus / None	Cook, G. M. W.
Q	The Wing Wing brothers geometry palooza! / None	Long, Ethan.
Q	Ordovician and Silurian graptolite succession in the Trail Creek area, central Idaho--a graptolite zone reference section / None	Carter, Claire.
Q	Marine environmental threats in Namibia / None	O'Toole, M. J.
Q	The birth of modern science / None	Rossi, Paolo,
Q	Quantum mechanics: an introduction.	Taylor, J. G.
Q	An annotated bibliography of 16-mm. films useful in college-level geology and earth science courses, None	Potter, Noel.
Q	Statistics: with a view toward applications. None	Breiman, Leo.
Q	Pure C++ programming / None	Afzal, Amir.
Q	Barron's how to prepare for the AP advanced placement exam : biology /	Goldberg, Deborah T.
Q	The world of mammals / None	Taglianti, Augusto Vigna.
Q	First USA-Japan Computer Conference proceedings : October 3-5, 1972, Tokyo, Japan /	Clarke, Hans Thacher,
Q	Fee mining and rockhounding adventures in the West / None	Monaco, James Martin.
Q	The principles of electromagnetic theory / None	Kovetz, Attay.
Q	1991 Symposium on Applied Computing, Kansas City, Missouri, April 3-5, 1991 / None	Blowey, R. W.
Q	Prolog programming for artificial intelligence / None	Bratko, Ivan,
Q	Sorting : a distribution theory /	Mahmoud, Hosam M.
Q	Introduction to spectral theory : selfadjoint ordinary differential operators /	Levitan, Boris Moiseevich.
Q	The geology of the Baines Drift area : an explanation of those parts of quarter degree sheets 2228B, D, and 2229A that lie within Botswana /	Clark, G. C.
Q	The geology of ore deposits / None	Guilbert, John M.
Q	Physical fitness concepts : toward active lifestyles /	Corbin, Charles B.
Q	A sulphide paragenesis with pyrrhotite and marcasite in the siderite-cryolite ore of Ivigtut, South Greenland. None	Soen, Oen Ing.
Q	Tsetse flies in Nigeria : a handbook for junior control staff /	Davies, Howell,
Q	The modern proportionality law for science, medicine, and engineering applications : a graphical description of the unified proportionality equation /	Smuts, David.
Q	Self-organizing systems, 1963. None	Day, Richard Hollis,
Q	Quaternary nonglacial geology : conterminous U.S. /	Horton, Michael J.
Q	Neurons and symbols : the stuff that mind is made of /	Aleksander, Igor.
Q	Petrology of the late Precambrian Fourchu Group in the Louisbourg area, Cape Breton Island / None	Keppie, J. Duncan.
Q	Software and its development / None	Fox, Joseph M.,
Q	Analytical mechanics for engineers None	Seely, Fred B.,
Q	The University of Iowa and biochemistry from their beginnings / None	Berg, Clarence Peter,
Q	The strange story of our earth; a panorama of the growth of our planet as revealed by the sciences of geology and paleontology.	Verrill, A. Hyatt
Q	The Monkeys of Arashiyama : 35 years of research in Japan and the West /	Chamley, Hervé.
Q	Nutraceutical proteins and peptides in health and disease / None	Twelve Hawks, John.
Q	Computers and their applications : proceedings of the ISCA international conference : Long Beach, California, U.S.A., March 17-19, 1994 /	Blumrich, Reinhard.
Q	Elementary statistics / None	Johnson, Robert,
Q	Growing remembrance : the story of the National Memorial Arboretum /	Childs, David,
Q	The cell surface : mediator of developmental processes /	Veia de García Kinen, Alcira
Q	The new natural history, None	Lydekker, Richard,
Q	Collision efficiencies of two spheres falling in a viscous medium for Reynolds numbers up to 19.2,	Shafrir, Uri.
Q	Foundations of geophysics / None	Scheidegger, Adrian E.,
Q	The sand flies (Culicoides) of Florida (Diptera : Ceratopogonidae) /	Blanton, Franklin S.
Q	Computational solution of nonlinear operator equations None	Rall, Louis B.
Q	Experimental studies of the de-excitations of some radioactive nuclei. None	Grunditz, Yngve.
Q	The way things work book of nature : an illustrated encyclopedia of man & nature /	Johnson, Hugh,
Q	Industrial pollution: a guide to assessment and control,	Murphy, Donovan Charles.
Q	The arithmetic and geometry of algebraic cycles : proceedings of the CRM summer school, June 7-19, 1998, Banff, Alberta, Canada /	Williams, Terry Tempest.
Q	Unitary representation theory of exponential Lie groups / None	Leptin, Horst,
Q	The story of the geologic making of North Carolina / None	Bryson, Herman J.,
Q	Geology and hot springs to Tikitere and Taheke hydrothermal fields, Rotorua, New Zealand / None	Espanola, O.S.
Q	Textbook of biophysical chemistry. None	West, Edward Staunton,
Q	Determination of absolute gravity values in Finland using laser ballistic gravimeter / None	Mader, Julius,
Q	Robust statistics : the approach based on influence functions /	Abbott, Russell J.,
Q	Light pollution : the global view : proceedings of the International Conference on Light Pollution, La Serena, Chile, held 5-7 March 2002 /	Haines, Roger W.
Q	Guide to grasses of Southern Africa / None	Van Oudtshoorn, Frits.
Q	Formal languages; automata and structures. None	Engeler, Erwin.
Q	Elements of structural geology. None	Hills, E. Sherbon
Q	Super science concoctions : 50 mysterious mixtures for fabulous fun /	Hauser, Jill Frankel,
Q	Calculus on Heisenberg manifolds / None	Beals, Richard,
Q	A short guide to the Natural History Museum. None	Brod, J.
Q	A manual of celestial photography : principles and practices for those interested in photographing the heavens /	King, Edward Skinner,
Q	Studies of the purification and properties of snake-venom phosphodiesterase and 5'-nucleotidase, and the use of these enzynes in the studies of some other enzymes which also attack mono- and polynucleotides. None	Björk, Walter,
Q	Chemical thermodynamics : basic concepts and methods /	Klotz, Irving M.
Q	The elements of analytic geometry, / None	Buchanan, Herbert Earle,
Q	Electrical engineering fundamentals, None	Corcoran, George F.
Q	Rapid ecological assessment for Yap, Ngulu, and Ulithi, Yap State, Federated States of Micronesia : quantitative assessments of coral-reef assemblages and macroinvertebrate abundances /	Houk, Peter.
Q	An introductory lecture on the study of zoology; comprehending a review of the progress of the science; its application to the interests of man ... &c.	Woods, Henry,
Q	The stars in their courses / None	Asimov, Isaac,
Q	Outline of crystallography for biologists / None	Blow, D. M.
Q	What is cell theory? / None	Cohen, Marina,
Q	Minerals of California / None	Pemberton, H. Earl,
Q	Studies in fossil botany. None	Scott, Dukinfield Henry,
Q	Everglades forever: restoring America's great wetland /	Marx, Trish.
Q	Generalized functions : theory and technique /	Kanwal, Ram P.
Q	CSIRO : the case for revitalisation : administration and funding of rural research /	Laszuk, Andrzej.
Q	More figures for fun / None	Hunter, J. A. H.
Q	Ecological consequences of the Second Indochina War / None	Rasmussen, Anna William.
Q	The theory and design of inductance coils. None	Welsby, Vernon Gearon.
Q	Harmonic analysis and partial differential equations : essays in honor of Alberto P. Calderón /	Soesilo, J. Andy.
Q	Distributed multimedia information retrieval : SIGIR 2003 Workshop on Distributed Information Retrieval, Toronto, Canada, August 1, 2003 : revised, selected, and invited papers /	Belitz, H.-D.
Q	Thing knowledge : a philosophy of scientific instruments /	Baird, Davis.
Q	Ecosystem geography / None	Bailey, Robert G.,
Q	Practical laws and data on the condensation of steam in covered and bare pipes, to which is added a translation of Péclet's "Theory and experiments on the transmission of heat through insulating materials."	Paulding, Charles Pearson,
Q	Introduction to probability theory and stochastic processes / None	Chiasson, John Nelson.
Q	In situ expression of tumor immunity / None	Yuan, Qiongqiong.
Q	XSLT : programmer's reference /	Kay, Michael,
Q	Solar system plasmas in space and time / None	Ranson, Stewart.
Q	Energy : heat, light, and fuel /	Stille, Darlene R.
Q	An instant guide to edible plants : the most familiar edible wild plants of North America described and illustrated in full color /	Forey, Pamela.
Q	Butterflies and moths None	Werner, Alfred,
Q	Shaping Web usability : interaction design in context /	Badre, Albert.
Q	Essential SQL on SQL Server 2008 / None	Bagui, Sikha,
Q	The properties of silica; an introduction to the properties of substances in the solid non-conducting state,	Sosman, Robert B.
Q	Tectonic evolution of the Tethyan Region / None	Webb, Terry.
